round,slot,engine,backend,model,test,rep,rate,clock
2,3,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg32,2,282.181,2040.6081081081081
2,3,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg512,0,280.968,2040.6081081081081
2,3,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg512,1,280.669,2040.6081081081081
2,3,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg512,2,280.573,2040.6081081081081
2,4,phobos,CUDA,Qwen3.5-4B-Q4_K_M,pp128,0,2285.714285714286,2031.781914893617
2,4,phobos,CUDA,Qwen3.5-4B-Q4_K_M,pp128,1,2285.714285714286,2031.781914893617
2,4,phobos,CUDA,Qwen3.5-4B-Q4_K_M,pp128,2,2327.2727272727275,2031.781914893617
2,4,phobos,CUDA,Qwen3.5-4B-Q4_K_M,pp512,0,2497.560975609756,2031.781914893617
2,4,phobos,CUDA,Qwen3.5-4B-Q4_K_M,pp512,1,2370.3703703703704,2031.781914893617
2,4,phobos,CUDA,Qwen3.5-4B-Q4_K_M,pp512,2,2370.3703703703704,2031.781914893617
2,4,phobos,CUDA,Qwen3.5-4B-Q4_K_M,tg1024,0,111.14729187018345,2031.781914893617
2,4,phobos,CUDA,Qwen3.5-4B-Q4_K_M,tg1024,1,111.24388919065726,2031.781914893617
2,4,phobos,CUDA,Qwen3.5-4B-Q4_K_M,tg1024,2,111.26806476149082,2031.781914893617
2,4,phobos,CUDA,Qwen3.5-4B-Q4_K_M,tg128,0,111.11111111111111,2031.781914893617
2,4,phobos,CUDA,Qwen3.5-4B-Q4_K_M,tg128,1,111.20764552562989,2031.781914893617
2,4,phobos,CUDA,Qwen3.5-4B-Q4_K_M,tg128,2,111.20764552562989,2031.781914893617
2,4,phobos,CUDA,Qwen3.5-4B-Q4_K_M,tg2048,0,110.72065740390333,2031.781914893617
2,4,phobos,CUDA,Qwen3.5-4B-Q4_K_M,tg2048,1,110.61301647312989,2031.781914893617
2,4,phobos,CUDA,Qwen3.5-4B-Q4_K_M,tg2048,2,110.780548493536,2031.781914893617
2,4,phobos,CUDA,Qwen3.5-4B-Q4_K_M,tg32,0,111.11111111111111,2031.781914893617
2,4,phobos,CUDA,Qwen3.5-4B-Q4_K_M,tg32,1,111.8881118881119,2031.781914893617
2,4,phobos,CUDA,Qwen3.5-4B-Q4_K_M,tg32,2,110.72664359861592,2031.781914893617
2,4,phobos,CUDA,Qwen3.5-4B-Q4_K_M,tg512,0,111.23180534434066,2031.781914893617
2,4,phobos,CUDA,Qwen3.5-4B-Q4_K_M,tg512,1,111.376984990211,2031.781914893617
2,4,phobos,CUDA,Qwen3.5-4B-Q4_K_M,tg512,2,111.35276207046542,2031.781914893617
2,5,llama.cpp CUDA,CUDA,Qwen3.5-4B-Q4_K_M,pp128,0,2134.8,2025.48128342246
2,5,llama.cpp CUDA,CUDA,Qwen3.5-4B-Q4_K_M,pp128,1,2419.24,2025.48128342246
2,5,llama.cpp CUDA,CUDA,Qwen3.5-4B-Q4_K_M,pp128,2,2418.19,2025.48128342246
2,5,llama.cpp CUDA,CUDA,Qwen3.5-4B-Q4_K_M,pp512,0,2903.97,2025.48128342246
2,5,llama.cpp CUDA,CUDA,Qwen3.5-4B-Q4_K_M,pp512,1,2999.12,2025.48128342246
2,5,llama.cpp CUDA,CUDA,Qwen3.5-4B-Q4_K_M,pp512,2,2990.89,2025.48128342246
2,5,llama.cpp CUDA,CUDA,Qwen3.5-4B-Q4_K_M,tg1024,0,110.371,2025.48128342246
2,5,llama.cpp CUDA,CUDA,Qwen3.5-4B-Q4_K_M,tg1024,1,110.447,2025.48128342246
2,5,llama.cpp CUDA,CUDA,Qwen3.5-4B-Q4_K_M,tg1024,2,110.264,2025.48128342246
2,5,llama.cpp CUDA,CUDA,Qwen3.5-4B-Q4_K_M,tg128,0,109.904,2025.48128342246
2,5,llama.cpp CUDA,CUDA,Qwen3.5-4B-Q4_K_M,tg128,1,109.934,2025.48128342246
2,5,llama.cpp CUDA,CUDA,Qwen3.5-4B-Q4_K_M,tg128,2,109.969,2025.48128342246
2,5,llama.cpp CUDA,CUDA,Qwen3.5-4B-Q4_K_M,tg2048,0,109.867,2025.48128342246
2,5,llama.cpp CUDA,CUDA,Qwen3.5-4B-Q4_K_M,tg2048,1,109.874,2025.48128342246
2,5,llama.cpp CUDA,CUDA,Qwen3.5-4B-Q4_K_M,tg2048,2,109.869,2025.48128342246
